"","TB-rep5","TB-rep4","TB-rep3","TB-rep2","TB-rep1","NC-rep5","NC-rep4","NC-rep3","NC-rep2","NC-rep1","LTBI-rep5","LTBI-rep4","LTBI-rep3","LTBI-rep2","LTBI-rep1"
"ENSG00000215915",6.22928592490568,6.4521268189235,6.39023119110616,6.03549384621114,6.74480972362318,6.21104643036958,6.82336161717715,6.45222931215349,7.02040670780705,6.65527016352365,6.88760749982806,6.70827734602278,6.65653735646348,7.27541236566057,6.88037279824631
"ENSG00000160072",10.3828669511358,9.63689100169741,9.6546728957584,10.1565241404942,9.46505596892706,9.68793130821557,9.08585058668771,10.0375125031489,9.42906273583166,9.35163618762675,9.134593487153,9.88155310160542,9.43241302468534,9.54060663740243,10.0806609147155
"ENSG00000197785",9.27742570667919,9.11855793866794,8.9428250288604,9.27282141300189,9.35936935801514,9.10422437244691,8.83294995005201,9.21112662481356,9.32607496601845,8.954842180529,9.27794881154204,9.46135561103649,9.34792662304591,9.37790512768751,9.44837157069675
"ENSG00000205090",6.30463873262816,5.92430753522578,5.92761357905847,5.98233946626328,5.82242102216174,5.81106324244234,5.81566844941928,5.89388147540092,5.71785090676142,5.94669038974452,5.89648759762124,5.59262051827176,5.66986347347059,6.01649354940383,5.87479975727962
"ENSG00000160075",11.5627504255097,11.5596017277579,11.1539661327985,11.6275440398247,11.8747528106626,11.3184535987271,11.4966967521739,11.0096860773064,11.5783113132282,11.5768201944673,11.8557898557737,11.6796211744164,11.4378484603822,11.788373354585,11.4891132261825
"ENSG00000215014",6.10185546885042,6.01697197653371,6.06610289238414,6.27565620061592,6.30541918196391,5.93534196798376,6.24935652429826,5.89388147540092,6.2803731384525,6.13073136994815,6.29257843144882,5.49214811310917,6.31566853052635,6.1416037724821,6.15737365543
"ENSG00000228594",7.39076140043178,7.99736247883512,7.30965598275289,7.82369375466472,8.25218373672583,7.22668596437019,7.66810348783243,7.37436803718143,8.23440979444964,7.40463309129775,7.9478409375738,7.86246358639626,7.99011704291983,8.51893436282363,7.67292137008316
"ENSG00000272106",8.22583475099829,8.0216658534404,7.30327393982061,8.32369906487734,7.97789011977878,7.66911955938514,7.32016483527391,7.7765948439465,7.66397414680777,7.76422315197873,7.85951076436475,7.62086804161574,7.92546557196624,7.9933231360298,7.97838413066269
"ENSG00000197530",13.8493645388047,12.9488480481158,12.8498748678133,13.7773754212011,12.1931505967532,12.3726388234873,11.5038092987894,13.0611353710302,12.077688470063,12.367281501508,11.6697689126755,12.7887296812841,11.9905570570235,12.1895300104387,12.9033383723941
"ENSG00000189409",9.4111955272525,8.79698304622142,8.45821881643014,9.13821782541734,7.96594358446777,8.40101299778194,7.83259812733387,8.88622502470732,7.73202825445053,8.14557255362613,8.02349758852906,8.35719659469785,8.03974106850271,8.35871647601336,8.59313122272012
"ENSG00000248333",11.187376713876,10.783674113861,10.7599507403729,11.1841468890977,10.7781906767381,10.8555200331968,10.5695156675961,10.815116475962,10.9171116175343,10.6349786366552,11.0026927031571,11.1650542306424,10.7667675289327,10.8824403904304,11.0058753561579
"ENSG00000189339",12.0657521600948,12.3613250525212,12.0554624857898,12.0203532977856,11.9533482299826,11.7073642455056,11.8332678711355,11.8083601802369,12.4377706932105,11.7881155310685,11.942183135367,12.2333051917128,12.0605929020684,12.201555792839,11.8037938879862
"ENSG00000269737",8.22955502841175,9.95768508611265,9.24038226312524,9.25461209477587,8.83862297068309,9.04922970419074,8.85177907956247,8.23975648036079,8.68653618482582,8.20582898552497,8.61959738510739,9.46135561103649,9.7500482923468,8.05018529918193,9.48450862602667
"ENSG00000215914",7.08908980280887,7.07651427784986,6.89018736484855,7.36317247428457,6.74480972362318,6.73245873918534,6.08342493049976,6.47166372801873,6.05443393244289,6.34513073976996,6.85175752264978,6.36427224249076,6.54175252414068,6.58614396272026,6.62684392437863
"ENSG00000008128",8.33335259214547,7.90614114676186,7.65947682504049,8.16303384887267,7.4194592606128,7.8020480890595,6.6380971072516,7.84687646781814,7.52762816645164,7.66509223926795,7.63451352725845,7.63730269511135,7.60618967050622,7.8783609070057,7.63431180226338
"ENSG00000268575",8.31249911988801,7.98257239215746,7.68844969379888,7.93547895484025,8.03611889768062,7.87782503090524,7.14987527653369,8.1626645996229,7.93429102533319,7.8158045587403,7.22435109997561,7.70886800866094,7.86455817180197,7.55973127972011,8.33578250169078
"ENSG00000227775",8.78923292494429,9.1074410402157,8.90336183685789,8.92184873026036,8.52224019890578,9.40230423322156,7.79330571706671,8.42808417397766,8.05176166560684,8.70798082377342,8.32063717129336,8.07363257256385,9.25040257925427,8.6519665674972,9.75882531579179
"ENSG00000215790",8.70428644977818,8.71707521132806,8.38514844818183,8.14309245638615,8.15096760285144,8.55653293643767,8.27870301119581,9.11587937283386,8.31126748441079,8.7533931054116,7.90839438748735,8.12603402360258,8.17876772776316,8.33166353691596,8.56940829541773
"ENSG00000008130",11.2643537564713,11.5007651111645,11.7058745600833,11.5414939079397,11.3022089491828,11.2858477783501,11.279739971841,11.2820122557949,11.2903557176153,11.3038847332863,11.4648028072322,11.5492255796389,11.1423936326902,11.3154670030606,11.4989922737767
"ENSG00000078369",13.1599614012609,13.3322696090028,13.03627355496,13.2162394004008,13.6704174075984,13.2489370164494,13.322787490688,13.0786516751178,13.301211668988,13.260134372762,13.68973311751,13.4454118909651,13.4316344448699,13.5489726470031,13.3252667482509
"ENSG00000169885",6.48477618441747,6.21840280085284,6.16428732857476,6.17523805848522,6.25587828821434,5.8764757858184,5.68897189948878,6.18080758670102,6.43207750212447,6.20835158899157,5.89648759762124,6.43412899681824,6.08246286042169,5.98152417867397,6.03016587035819
"ENSG00000067606",8.2806254554929,8.41012777029689,8.12258839914449,8.26236793966301,8.32819067004766,8.64436912393203,8.43268078832597,8.81942015998659,8.51403918902196,8.43271181465128,8.47802617408078,8.68421422572708,8.64767533680572,8.74668226646942,8.38207362243695
"ENSG00000271806",5.85627405049952,5.8902074135884,6.14561139131727,5.53902042016225,5.77299310707113,5.93534196798376,5.68897189948878,6.20689372807715,6.09683792782061,6.17046694733585,5.94744102599147,5.49214811310917,6.04786194527444,6.32246515645712,6.09642656113781
"ENSG00000182873",7.9416305455899,7.44202668356711,7.28393521143057,7.41230999475077,6.86340664865182,7.35552846246689,7.17565102925862,7.70938559009665,7.42429235833168,7.41709303394055,7.48984153958981,7.01005302604802,7.50168206236298,7.51916855714375,7.66528768629671
"ENSG00000162585",10.4226139432004,10.1350894796208,9.87585067536231,10.1798075575996,10.1013326219405,10.0348480413839,9.92620149277112,10.1226370905373,10.1538056965366,9.92438780832753,10.2630218820707,10.2182112373476,9.96825892447094,10.3967115384853,10.2193353052011
"ENSG00000157933",11.6585384052533,11.4225585889258,11.2833784130346,11.1452807928868,11.8562947346641,11.7079953786559,11.3784947790378,11.6951429440451,11.4284680995243,11.4249810541797,11.9079514954384,11.6096422180337,11.7551267097748,12.0135616856403,11.5932597855447
"ENSG00000116151",7.82725032396719,7.51402227100052,7.53152080319621,7.48597756582442,7.12767168588858,7.34183394294285,7.11018558700601,7.64589799911542,7.74147633159818,7.50114609892402,7.0826142990663,7.52667315107867,7.61453958133205,7.28530750036916,7.65761042653986
"ENSG00000269896",6.63727314592411,6.21840280085284,6.20040041862384,6.62137074950492,6.74480972362318,6.21104643036958,6.59696658398883,6.18080758670102,6.13700518802095,6.66685885608807,6.19332632050158,6.65522001122298,5.97320093472948,6.51218722923281,6.66188315934001
"ENSG00000272420",6.02935217855674,5.81546618086634,5.97696773109321,6.1536186444551,5.98623036593424,5.98922907387371,5.86900697829878,6.25676405043695,5.85265093935625,5.86222122994031,5.6247450025425,5.79063734509333,6.11554048343443,5.98152417867397,5.77900809192309
"ENSG00000157916",11.1238731709688,10.7050741822359,10.9115236940287,10.9000200854289,10.7997330603041,10.6761378332552,10.8018170436668,10.7574472983777,10.4710882905857,10.6970034153177,10.6974188537451,10.8386330346554,10.624773801154,10.6200448796208,10.9447847750859
"ENSG00000157911",7.80722087630733,7.80277894524983,7.6398088194273,7.82369375466472,8.07546766336321,7.54538000066767,7.6504968104727,7.58682826080072,7.48269883092465,7.5127274575786,7.69202322223733,7.7242683591342,7.55496265995801,7.9933231360298,7.85097787134542
"ENSG00000149527",12.121241461759,11.6720326240755,10.6820896460562,11.2317649421109,10.8185250492332,10.450226116701,10.1438972981337,11.2797698322021,10.4516988325382,10.3607485319319,9.45454598044553,11.4104709040129,10.7467970930911,10.5348193639981,11.1613119115383
"ENSG00000224387",6.46971835362538,6.12418804605534,6.12648715449637,6.03549384621114,5.86772879569486,5.81106324244234,5.96318906775406,6.18080758670102,5.85265093935625,5.86222122994031,5.89648759762124,5.49214811310917,5.93254117509718,6.01649354940383,5.77900809192309
"ENSG00000229393",6.6111465317512,6.01697197653371,6.06610289238414,5.86109970833624,5.24860488476388,6.12981012241967,5.91787363901372,6.18080758670102,5.78965877654889,5.83116431068719,5.84085310863263,6.26212762308518,5.73446305501114,5.76961232192237,5.82898868037628
"ENSG00000157881",9.55855918429976,9.46850532837205,9.51947968115302,9.51680234594214,9.11331374184054,9.77499498834804,9.70504476996031,9.5871708691024,9.54361477950532,9.60870950767806,9.68435250971003,9.65303258938729,9.46619741642085,9.46053264836023,9.88968005741756
"ENSG00000272449",9.14940095339099,8.8935346715982,8.46095488971549,8.68860525820025,8.67122131553716,8.54515976697225,8.14327331980813,8.70621448562031,8.62802530898432,8.42085901615437,9.11434608551689,8.8301182614363,8.66728836372628,9.02336474813571,8.96370348553899
"ENSG00000238164",9.00018159527164,8.93190906431951,8.72224752276291,9.13024406559973,8.6044034790989,8.56781533065374,8.20377659382127,8.8440771721226,8.73351630029329,8.00863367001614,7.60480731647184,9.12640093029428,8.03363462689909,8.3040787050405,9.05156591879603
"ENSG00000157873",12.513862639251,11.9261788871013,11.86032701437,12.376731613658,11.6954835961857,11.5352551802865,11.4715229173579,11.8991623798955,11.8650208686689,11.7749525004847,11.5684564952048,11.8501696953953,11.6044384835551,11.6289900403019,11.9703863781661
"ENSG00000225931",6.30463873262816,6.26180016907536,6.21788430100737,6.31278531067358,5.82242102216174,5.24860488476388,5.96318906775406,6.30393032281596,6.05443393244289,5.94669038974452,6.19332632050158,6.26212762308518,5.88910336129174,5.86375404258889,6.06403964315367
"ENSG00000157870",8.95419915413437,8.88573417497237,8.7199732336815,8.73683681795355,8.89548327372766,8.67073699379807,8.62073701559226,8.56842130280184,8.26050083084727,8.53786880645561,9.06595571398469,8.95610763837492,8.75783085415055,8.74668226646942,8.73479849528688
"ENSG00000215912",7.30529938308968,7.55540895433855,6.76766162419341,7.61614116712625,7.41042461390284,6.88153758495448,6.6969929556238,7.55628380365001,7.17470460199128,7.48358137811991,6.6533636022662,6.77528446145291,7.28541032591067,7.10557839795331,7.27668492195865
"ENSG00000142611",6.00347585648747,5.85405800579723,5.62764601105986,6.50909983334889,6.69691625665008,6.38582784234168,6.73457203893503,5.96858014324682,6.24673986080512,6.29627606392698,5.89648759762124,6.74228219783249,5.79117826711251,6.45296714628046,6.18618501206763
"ENSG00000162591",7.34873595991241,6.76273312251424,6.54818829962505,6.82710264764378,6.46043498179961,6.35346120895823,6.21874065498396,6.77081293975837,6.56322402250784,6.36085465011685,6.22770111975546,6.98312874986424,6.38922497651278,6.49283322177721,6.6088857806315
"ENSG00000238260",6.30463873262816,6.09878667523612,5.97696773109321,6.21684173504173,5.71814311553895,5.64757406166747,5.24860488476388,5.89388147540092,6.00941596761534,5.86222122994031,5.77906211719591,5.97248502648439,6.04786194527444,5.71510949217765,5.87479975727962
"ENSG00000158109",10.3025341354732,10.3728675057373,10.2207132678351,10.2027203848804,10.583651111814,10.7405043903491,10.8388585882923,10.3168237717766,10.8865038420609,10.6158384107772,11.2444722174513,10.6437187278299,11.0093047571828,11.256968069844,10.678947249058
"ENSG00000116213",10.1677081102984,9.60096608173449,9.7541314821276,9.91191869413603,9.25251671533012,9.36746368881159,9.22777870814973,9.70405605044135,9.22823214874398,9.50828764795103,9.4302219064107,9.43889062492604,9.39079217313951,9.4377054696568,9.62059043521759
"ENSG00000078900",6.00347585648747,6.09878667523612,6.3003368281875,6.06064951037395,6.05492738361818,5.5311666761685,5.91787363901372,6.09707781774629,5.78965877654889,5.83116431068719,6.4098344525568,6.01077665685652,5.79117826711251,5.86375404258889,5.48687567190989
"ENSG00000227372",9.80341541978417,9.29932229805526,8.90336183685789,9.61700471410561,9.62616627124238,9.28158099161078,9.28966620187018,9.66327151363314,9.49292342188557,9.41370034380342,8.77441207276299,9.44341186187507,9.24261824960347,9.24547704805048,9.7148048797115
"ENSG00000235169",5.78538749085173,5.85405800579723,5.97696773109321,6.21684173504173,6.17579218663547,5.98922907387371,5.81566844941928,6.23219250738896,5.85265093935625,5.72532896660419,5.77906211719591,6.11469139872567,6.04786194527444,5.86375404258889,5.87479975727962
"ENSG00000130764",10.3326542491004,10.3095315092613,10.2678484715867,10.2602773704589,10.2947395168891,10.3224277476904,10.3488498535372,10.3058384991224,10.3219302829997,10.2232909275853,10.3169755002134,10.5060455373554,10.3684948660343,10.5191259503893,10.4308996845233
"ENSG00000272153",6.66277998294597,6.38057078341212,6.60739125500019,6.50909983334889,6.46043498179961,6.50541561202496,6.33527400563785,6.59817320130346,6.24673986080512,6.57044125868861,5.94744102599147,6.56053393030416,6.147264489397,6.38995588314337,6.40972091951565
"ENSG00000116198",10.514808616778,10.276292983409,10.0798811702145,9.91885748755096,10.2688202359384,10.2737685629264,10.1362820822517,10.2136271269206,10.1067463552273,10.2400621399522,10.0297808075884,10.1700162223249,10.1396876358099,10.1616499011988,10.2268700980161
"ENSG00000169598",9.43046544424666,8.87789071801813,8.78013564501755,9.03733231705631,8.60819944796057,8.91495202537371,8.61190532373546,8.88918837791244,8.86579786760903,8.87937210772831,8.51477101340282,8.78432271892681,8.74682386531627,8.64469236839834,9.05156591879603
"ENSG00000198912",10.1724752345946,10.3229980599501,9.69896378136907,10.5680107302257,10.2006583350251,10.2409730183695,9.91733856360119,10.3331461458117,10.2957556500962,10.4045430634173,10.1732323640508,10.2863523945958,10.4071913149514,10.3341743809528,10.5326649148551
