"","GSM3137414","GSM3137423","GSM3137426","GSM3137430","GSM3137432","GSM3137433","GSM3137434","GSM3137439","GSM3137440","GSM3137448","GSM3137449","GSM3137451","GSM3137454","GSM3137456","GSM3137461","GSM3137462","GSM3137465","GSM3137467","GSM3137469","GSM3137473","GSM3137475","GSM3137477","GSM3137479","GSM3137480","GSM3137487","GSM3137489","GSM3137494","GSM3137502","GSM3137503","GSM3137504","GSM3137508","GSM3137512","GSM3137516","GSM3137518","GSM3137519","GSM3137529","GSM3137532","GSM3137536","GSM3137539","GSM3137540","GSM3137542","GSM3137544","GSM3137549","GSM3137550","GSM3137553","GSM3137557","GSM3137558","GSM3137560","GSM3137567","GSM3137568","GSM3137570","GSM3137577","GSM3137579","GSM3137581","GSM3137584","GSM3137585","GSM3137587","GSM3137588","GSM3137590","GSM3137603","GSM3137610","GSM3137613","GSM3137617","GSM3137618","GSM3137623","GSM3137624","GSM3137626","GSM3137635","GSM3137636","GSM3137638","GSM3137641","GSM3137644","GSM3137645","GSM3137646","GSM3137647","GSM3137648","GSM3137651","GSM3137652","GSM3137655","GSM3137657","GSM3137658","GSM3137660"
"ENSG00000089048",5.34197950768702,5.82165348818307,5.06737940311662,5.40614365809171,5.5270458930183,5.53954930609145,6.17825989933738,6.33197763431599,5.92741156124627,6.1448801107471,5.81589314253987,5.40947196338068,5.83790337541063,5.55094838684624,5.91777435430351,5.89322818241692,5.98173186500936,6.17828792915807,5.65700485149711,5.33459978325455,5.56019438553804,5.51043709690948,5.86783685725496,5.4841784437165,5.10545170414895,5.81360805787708,6.02634788391218,6.34795476391032,5.54024301262682,5.77525384830507,5.55975297585013,5.68351457897325,5.72324220802444,5.71371661698678,5.24557965849453,5.37888740710178,5.69376571929824,5.38355131675383,5.73708211248137,5.48236192059644,6.09482410052118,5.49273283547416,5.20374080009558,5.86639311640439,5.73742630748163,5.72119050761909,5.32496819977818,5.71362029406386,6.01407304492361,5.53881038334963,5.74970964166658,5.33451187429322,5.43860504357607,5.681268917925,5.47688327583668,4.7879859292101,6.0595829887335,5.49638400875713,5.57683306184764,5.56215467535522,5.44796127468668,4.46552934979105,4.98182033118781,5.1651831578186,5.84871581518927,5.69092660940311,4.70578344379821,5.25451297077427,4.59547209039605,5.41097512249482,5.00981237995172,5.49775898621646,4.96266212899045,5.52945079968542,5.76186539150147,5.09912365348512,4.67240753025798,4.42137071802403,4.76916010490667,5.88205789444932,5.84964481071368,5.79601001543451
"ENSG00000089050",6.22037405872685,6.71066449790247,6.3391513434336,6.47180554999896,6.19796546714178,6.6096887325511,6.82182797649363,6.7316769218494,6.5209125686711,6.77596066712838,6.66796892071661,7.08676511327656,7.02480202138792,6.93880034121373,6.92060561389417,7.13299990314188,6.99004147811926,7.0150212965659,6.93881828828754,6.67776234905185,6.55174096442273,6.79858826093991,6.55807861346806,7.02540296242543,6.5927250745328,6.48132078108479,6.85530359724206,6.82141724924381,7.08184718495499,6.80972906643219,6.80902087593276,6.96135596162229,7.01154638625406,6.81087214046204,6.27439704483145,6.98917551676991,6.51650272170564,6.27692285811976,6.55052778630917,6.52179778695642,6.6422351886938,6.56018736245157,6.37549359965175,6.48111471736327,6.99802190028945,7.14223588228351,6.81622367590114,6.68219850063256,6.67802443983189,6.54955685460073,6.76849279341328,5.60939993594407,6.90145709098405,6.6756077076506,6.59824980463268,6.01880813348715,6.69473043309107,6.61499673554232,6.5480734807312,7.15656418309043,6.06214796157769,6.28863867855577,6.24833982563449,6.81320901408188,5.82183971064496,6.00458850044239,6.8448744477137,6.66903613938529,6.6556796387011,6.84623578005246,6.48147864198187,6.89723660805361,6.26210898129044,6.08889743297162,6.60987890147891,5.953836148614,5.66647924991363,5.2547909670887,6.25688993810009,7.05571681805942,6.6997857128855,6.52131161626695
"ENSG00000089053",9.71168131787807,9.75969395415737,9.9135606085219,9.6453571447385,10.2411585769906,9.76332270596463,10.0155106123498,10.0276056476454,9.82339013557291,10.0057212263611,9.74280910693094,9.87985631047673,9.98512857924999,10.0673833128826,10.0737573854907,9.98101807821837,9.94107837915803,9.88144066253781,9.81009842007372,9.75610849490998,10.2095156768228,9.95771763494594,10.1342799445927,9.86940384938027,10.4347455270282,9.63841543558319,9.9822277340383,9.9291874760481,10.0987419885165,10.2141258130701,10.0373840482464,9.78290326062034,10.0313938159916,10.0889185046194,9.73995231329297,10.0937559605729,9.79702650294221,10.0642131681825,10.0078562602204,9.88277010896199,9.82691042959228,9.99811962183799,10.0149638548372,9.63672679807646,9.91932314192421,10.0387889260859,9.97325059053338,10.0362061703747,10.0246909926906,9.88937048696298,9.94162758534631,9.63625070151164,9.85490472855562,9.84851143764978,9.8001509130044,10.1653455789839,9.7381451327834,10.106814027367,10.0200909687752,10.1701519602876,9.86412933777304,9.96897820758499,10.2672363447943,10.1432124617933,10.0033633279919,10.0137471125525,10.0543916681509,10.2319079464867,10.0721655050696,9.7772857988636,10.2024347731863,10.050199936086,10.1306228678964,10.0290192794044,9.87475669182561,10.1351337424598,9.89726348451278,10.3744591665149,9.77901171512761,9.9997286095841,9.8685075664607,9.91543989013873
"ENSG00000089057",9.62961770427342,9.93823189425496,9.28217807259431,8.90348869739872,8.30714947128954,9.02275174093081,9.35798270261887,9.50801969074442,8.55713835448294,9.60700744168236,9.00782791333294,9.02311129846142,8.94593927809661,9.06310857882714,8.67709460759424,9.23142492181862,9.4666467556508,9.32745704158104,9.15648576979313,9.41582475293305,8.93887680144116,9.1646809565474,9.06048698001798,9.48515782850993,8.34134283079356,8.82235771060613,9.11373882046669,8.98190872090627,8.95893621122438,8.90741665093883,9.14091506497986,8.76322668578626,9.35196090619856,9.09621402938553,8.70631277493204,9.28349222937808,9.06379065846055,9.14868171857602,9.06875136085709,9.35303540864339,9.47854278355549,8.96475641012631,9.37420976583511,9.14698939109637,8.92782828135045,8.96707834180632,9.13179597237643,10.0280011018568,9.54444140493419,9.06047076213005,9.11984884838576,9.05197466852,8.7997404328723,9.21857674996029,9.25177620302719,9.03412286259232,8.92468285640881,8.87526552312887,8.89183647364891,8.88207138795343,8.91601694918358,9.00785045296618,8.8245698292263,8.70533581438707,9.50182897223414,9.02327490909489,9.2890676336426,8.79628999643566,8.29062673659136,9.30679333937842,8.52367410321831,8.54300995626915,8.39281309783905,8.62939997523455,8.86734738719649,8.51913670487323,7.49125254166304,8.61007515097012,8.92891446034153,8.83249328399611,9.01496914841235,8.92196990382978
"ENSG00000089060",9.7460415792201,10.069353268626,10.0808474812406,9.4799793558667,9.94162785239264,9.28801564557715,9.21686199381978,9.52884184737672,9.4876697010577,9.74464998029755,9.54478974263881,9.67588520697115,9.81867462327061,9.52930061437113,9.45547320247824,9.02667998413135,9.65102765103077,9.22705099887436,9.66595028552968,9.93776585511754,9.44033347305538,9.76715033428097,9.33143940516748,9.54705662045165,10.0096718023153,9.60651031157059,9.606341683909,9.35588319645693,9.31727093343191,9.39608323148872,9.56604606955775,9.59509668200529,9.23433446733261,9.27455420256073,9.79345943103577,9.4825034227558,10.090617184932,10.0242567952399,9.93330907508407,9.89517036245786,9.36448809364162,9.35990178053765,9.74568345383735,10.1755900927473,9.19054117725989,9.29952087004933,9.84091054140075,9.74061629668482,9.46736319648739,9.80618627652284,9.56841016863252,9.62381538517365,9.61618986951294,9.50851340371588,9.87762126093626,9.86267242814294,9.51026010304047,9.67923758011149,10.0189692548556,9.55222371907705,9.74582077511827,10.001920781408,9.79833315324661,9.83939849105573,9.76307360629268,9.54147099828956,9.74076517684278,9.4023479041757,10.0145603199403,9.76802711498629,9.56603306077665,9.73018978887938,9.84388654171547,10.1867651472972,9.53440608863393,10.1394374258018,9.61709226973258,9.68038855633118,9.93176972218304,9.68774743661252,9.49199215805801,9.52191729510104
"ENSG00000089063",9.0384433130983,8.77101067567005,8.57980852821403,8.72950462218043,8.76999340193835,8.55067755568625,8.78844385307243,8.71596278871331,8.48848652177524,8.57805594995379,8.87972983210406,8.60998028191976,8.71682621169755,8.65449986966181,8.99252319910213,9.2802176101547,8.98679555083368,8.68770399650773,8.51471952105915,8.55498868815435,8.76874170575179,8.80088111771822,8.55856721089885,8.71210957479053,8.93317857877419,8.41121560519318,8.60854761279252,8.77695655334718,8.97289546527622,8.7286869573719,8.65028501075153,8.56951230609856,8.7400372260497,8.60564106126897,8.26732005896938,8.91431703679039,8.75466825452874,8.73540020490347,8.40162199090635,8.53568562027377,8.51180904037633,8.58328490463897,8.76289972940752,8.12121076196384,8.45938460826369,8.71607138453888,8.86835673165398,8.7833035900505,8.70214484311702,8.97162634882703,8.7073573601006,8.69099536290724,8.5328285365268,8.72101659991933,8.66412167558884,8.72296510719389,8.01669990309971,8.70309228568978,8.94714858334361,8.81966084462512,8.39800543851874,8.70846769009496,8.79344801187406,8.47767428147995,8.67581724289607,8.8024589139822,8.30066770562932,8.54604272248839,8.59920834897827,8.75691113542732,8.58886450876976,8.81782858900127,8.61770794983393,8.56206525677489,8.0748879530119,8.79497173250622,8.13048694949699,8.5190877888649,8.578981566381,8.61178325033933,8.55231253766391,8.94361797131303
"ENSG00000089091",5.15318861604173,4.99325227199367,4.41442370051532,4.98186287852688,4.49903634779796,4.69280285243369,5.10092637303377,5.59329890034584,5.7593953360435,5.55102271767944,4.62046563002363,5.00783611867949,4.92836938854362,5.04552791366823,5.33694460539068,5.15622045944157,5.61560469198503,5.81930620679743,4.98015459203632,4.58550537283779,4.69880186585353,4.58350175561029,5.10267462846056,4.88393337366263,4.5486363668215,4.59942253435088,4.69359182895364,5.22897054246646,5.14832140683669,5.18682873752595,4.76512019618361,5.48190988100028,6.20473905434235,5.25988463801785,4.88669978746161,5.10868783205868,4.4633554803452,4.44821828962811,4.66881656710454,4.73453673489994,4.7781773574966,5.22839778014621,5.10397321632343,4.88885893002951,4.65441829926105,4.73803214909885,4.33309494163996,4.53279323489862,5.27772514310276,3.99712222260067,5.05355738230943,4.50678581461916,4.69395781281081,5.11755766312812,5.62867535040359,4.99662497232756,5.52686749158756,4.89834276435904,4.90653243618712,5.45328603550107,4.66276489317222,3.98164194674924,4.8956939499508,5.32921482161185,4.4148691766734,4.93917771082995,4.44236542780613,5.11751030414459,5.26289296079128,5.13824145536683,3.55732969242368,5.25244405902297,4.10407464795662,4.82780541412955,2.99838658906501,3.91815342299399,5.09374866410932,2.99838658906501,4.28730809462944,6.14796029197836,5.03577693569901,4.18345634665536
"ENSG00000089094",8.27883035401708,8.74118116928806,8.47849475937647,8.39960976131931,7.94118925529187,8.65015786345847,8.8426435975224,8.50214375003669,8.34537910120637,8.51990372870392,8.54484584999305,8.48436060372042,8.78665757879367,8.72091615985108,8.44426786361031,8.44030322484765,8.7482719339175,8.2661407039394,8.69829902512628,8.43913886592295,8.21560960662962,8.410869248816,8.49522067055682,8.60869766471917,7.85099127710273,8.26039638883846,8.60854761279252,8.87259402420176,8.97011440442321,8.94429562416484,8.89734553429335,8.77669073658828,8.8436162161607,8.46216782256622,8.67047713673052,8.81212418494041,8.51022315567167,8.84958190665355,8.70956398689135,8.4741721960642,8.65359121211853,8.68852419224683,8.31030596255415,8.32167569715859,8.55900166806947,8.77766374365308,8.36474076187308,8.47252932863548,8.86462449426937,8.22258048545639,8.82262392188112,8.32356831245039,8.72788518746606,8.51998742627763,8.41808990241075,8.11335906675877,8.9058470206334,8.8709883864352,8.50626162080597,8.67438953611292,8.38874133623237,8.54913902946401,8.40500370086101,8.49842467840141,8.70135043959075,8.49313249524244,8.9029333952796,8.80162272212608,8.73589113916883,8.4386685271551,7.7796287512332,8.5626212886865,8.06773949787511,8.45012195602325,8.44545436585594,8.24320387525113,7.90763003280552,7.7105185737828,8.11588476705179,8.75853731247315,8.87199877511001,8.65372209673431
"ENSG00000089123",5.46785203611415,5.21331470174096,5.26315271204454,4.98186287852688,4.80076227266714,5.36420318326789,5.34382441497057,6.09997051749443,5.95354152188933,5.67696998286863,5.1491413123692,5.07824974486191,5.83790337541063,5.96352556898364,5.95671894632502,5.2851514416872,5.49020397253739,5.14473849442927,5.34149836846526,4.93993231516344,6.03908005333535,4.97206270448745,5.48914112536733,5.31282542706091,4.68226759788022,5.21489267547036,5.56553507514034,5.82068430940932,5.9625964443793,5.51276183555492,4.86583594462864,5.81738839995091,5.57615471621885,5.47734123144209,4.9669772294934,5.23132028035276,5.28614166781746,5.31172014849064,5.79118408817647,4.87207080140008,5.18098491424321,5.34047929029707,5.3259759572759,5.08092110771531,5.66603293000221,5.60656351814314,4.33309494163996,4.78444619628396,5.59910782972234,4.8961649491871,5.60636833802134,5.17252202414351,5.02566742596804,5.18277108746125,4.81269293662917,4.99662497232756,4.62903551777148,5.60643525916204,4.9874401019183,5.40715990188814,5.44796127468668,5.50585185269206,5.03614774853826,4.92595833057386,5.7087906343465,5.14699786916996,4.92129560671781,5.15312953125305,4.9429935722021,5.30850922396333,5.448539708722,5.38070881427181,4.43681117020925,4.54890095017443,3.66099577460065,4.54365292762467,4.38876388826882,5.198100157468,5.33237211406046,6.10179717485411,5.47827551728165,5.33879961529141
"ENSG00000089127",10.3571682399276,9.9309120004537,10.1992518433068,10.9891554481982,10.2523847232554,8.92225361267627,10.2566861727252,9.25515550822391,12.1316184056998,7.86560501524651,12.4842016299832,8.82286972789504,10.0633218437043,8.74025870229622,8.91443635460134,11.5446397585146,9.29215144820235,12.4883986104763,8.99085656057478,9.85693840202055,9.60549799270083,9.34316542282856,9.29238917785892,9.99429482770043,10.641385190457,12.1854403856086,8.81372259720733,9.05415012022971,9.01398028384756,9.13637888149993,9.07472752148838,9.00432295434735,9.00476221221868,11.436584295548,11.5243726594547,9.51539042594665,10.1039120211172,11.911616519273,8.24912830424851,9.60934397477189,10.4903466444191,12.3085985599329,10.1606105690976,8.08490986041695,10.1582314988631,8.94807055813888,9.62649734033375,10.9064485490721,9.89553622952383,10.1324171477784,8.82939041941292,13.5308834649073,8.85218008229627,10.1046113231341,10.4276848389611,10.2946365591067,8.78322963477783,9.40089799026746,9.52932657400659,10.3706052667955,12.3743388355729,10.0109395484693,10.2818164532798,9.53256479906566,9.48722786212772,11.8001934418475,8.65568211311416,9.59428956690106,11.9595270623384,12.1255913254638,10.1323478672926,10.9798391954445,10.2551116842166,9.08105278988775,10.7259666182224,13.0555807952813,12.026350862065,12.9842081144761,10.5243301326476,8.95717312711871,9.2956967622392,11.3084753269228
"ENSG00000089154",9.16036807114763,9.63910370710853,9.52465530279262,9.58312294856155,9.23370478155436,9.88608982472058,9.75339347902647,9.69519427273515,10.1944478414039,10.0375019083091,9.41098402677232,9.86000381899616,10.1608782662607,10.2278178330365,9.83906790184883,9.4472989896864,9.60403603030561,9.84864189892224,10.0387588919065,9.99500700257868,9.89386399053235,9.79731185816837,9.78635695064443,9.83927259685268,9.70385092870442,9.44901054361323,10.2682751672829,10.0678654592608,10.4233630214526,10.4104207183058,10.411336356544,10.0107251967799,10.1596863583149,9.67330766910755,10.0732396576168,10.1014206864896,9.56248973408077,10.0496906837823,10.252317769651,9.89517036245786,9.89254796468957,10.1178514150672,9.56891403436615,9.73363173217407,10.1999630030552,10.2192310869968,9.60285266394893,9.43613032373562,9.96259910894162,9.47022699085328,10.1957258521169,9.4904466232502,10.2438581211037,10.0455020412943,9.59390773164475,9.51104066570594,10.2816509266366,10.2901278746717,9.8614249908607,9.88643607252394,9.79045242441564,9.68555492713821,9.94961233371609,10.0337994749118,9.87305401898498,9.61534825572019,10.5674821425602,9.86262947348146,10.3501309803624,9.79334685779665,9.37603123960551,10.1636588712511,9.87261267699969,9.9340448524778,10.1034463410664,9.81020616333184,8.92094950880803,9.70000830448354,8.90859640322802,10.2835583228813,10.1799406036209,9.82504206195994
"ENSG00000089157",11.932168069734,11.4711528076475,10.4182064408759,11.6602315894359,12.5550212191216,11.421634778006,11.2576081578243,12.3737313033703,12.146657217445,12.2581955479788,11.4615021396324,11.6994299370286,11.810635282405,11.5921993776105,12.1767329975976,11.5652279957872,12.3340741607895,11.1530936362085,11.3496110051176,11.5444052889147,11.9280087808385,11.4343168111943,11.5618312425512,11.5357003963864,12.6884870926153,11.5252695684536,11.8197412579303,12.1796015539689,12.0979987918032,12.0765465415786,11.0081891641025,12.1411711489381,11.7282955502631,11.1815217781236,11.4015836632641,11.6978928261722,11.6255739417302,11.4858754543685,12.1493001023425,11.5890856834015,11.3514669458332,10.9019155031215,11.2513298923089,10.9820141250395,11.2702228508679,12.1702803609497,11.7819910350101,11.3030850711542,12.0458706194942,11.6184827091755,11.5717244611575,11.0960539967696,12.1935313365598,11.2202391518113,11.7569291995637,12.1951277595129,12.2886129055616,11.619452112185,11.9657877677434,12.2225891159368,11.2875720453337,11.8095776788328,11.9945920361104,11.9563779049143,11.2792038790955,11.2143818311806,11.709749528492,11.6976678916009,11.3081333660247,11.728021021239,12.1512306859874,12.144239038402,11.6662222662243,11.8065852660664,11.7489557766596,11.555188717128,12.8890662048925,12.0847227160671,11.6460818697287,11.751573681457,11.6098466456216,11.666862406492
"ENSG00000089159",12.5553241318182,12.7173345617319,13.3909241402306,13.0161469340732,12.4138536854616,12.7949750654475,12.2611089345757,11.921703380301,12.992666406924,12.3185250589186,12.3966194026438,12.5377477659059,12.2760354326275,12.526011744141,12.1908509204333,12.2724283482144,12.0983973323538,12.7180854486095,12.7266434233982,13.2561423016121,12.7167599123651,12.9624617033349,12.4100400181668,12.7869235997857,12.190648966101,12.7258980910188,12.5150215736113,12.2364599269437,12.0510802663873,11.9371725669459,12.7343218817013,12.3172806024967,12.4342576558207,12.3922756415523,13.5176278537691,12.6812733923536,12.9227435381081,12.7290985958002,12.4000024778129,12.9428872437795,12.4513469526562,12.6575821651015,12.5409426655063,13.6707233873576,12.7511235393898,12.1755999157811,12.9190050105203,13.3606776487829,12.3311012756323,13.0866934326808,12.3223432176201,12.752335021761,12.5373570471763,12.7238722929369,12.9572814427631,12.6050952319227,12.7573647433634,12.6633897758038,12.6312413199297,12.0898792819145,13.0303501100999,13.1882373709526,12.293320811384,13.179795991798,13.2652309443843,12.4366757230993,13.0647939452651,12.53307883979,13.056442387404,13.1674796796805,12.3935634740195,12.5465654820217,13.0608984266622,13.3987556136014,13.0111446058493,12.4844286523799,12.2740636368338,12.4799949687507,12.8120117006377,12.0154423671614,12.7155145715707,12.2058509528263
"ENSG00000089169",5.78772154828783,7.72311402276039,8.86427166001161,7.91056778729114,8.45058218911651,4.86962280133121,7.9840504775957,7.76834456743847,9.05525654902977,5.56741585200879,6.80520299311162,5.60744879421853,8.2687664126962,7.71559379396667,7.76903573268786,8.80859576334076,7.97095517598207,9.58810225869347,7.17628046201305,9.54823216992652,8.52793999180714,6.60996039858238,7.60547385084257,8.10601207448767,9.35156677658507,8.16498573895882,7.13552731061052,6.97094505021106,6.82180891596824,8.49651173200242,7.52167201037676,8.11486858380162,7.75450916203102,7.59309421239002,9.32892537659652,8.49264332828109,6.70004373744482,9.72519167251457,6.25356964489584,8.4541885037332,7.99244291673451,9.67230812023526,6.61401929842162,8.25790390782099,9.28664816903765,5.8933147838903,8.88525956113652,9.97349943853738,7.18010813681667,8.14340063237214,5.84367867769203,7.28775355311683,8.47964166326914,7.02851089785433,6.36419244622107,7.78819308888782,8.91341090715547,8.37483510828177,8.60827564723693,6.98459447126284,9.73854979029233,6.87065865761359,6.04930415577185,10.0352196415323,5.87508147143313,7.05473924142162,6.9391811634121,7.57064639344221,10.7875468124995,9.66704452869509,9.24929939735501,7.75749059538224,7.30827258677838,6.29175417655184,9.07438649893016,7.752042842834,7.90763003280552,8.23277794503267,9.18348393696106,7.790413858237,8.61445305331275,6.45534744558169
"ENSG00000089177",5.68916343209331,6.14333227314077,5.18832271692334,6.02183903319203,4.08231922322871,6.62491271272507,6.53618156158738,6.18995053126088,6.8854558479586,6.52015469971561,6.66796892071661,6.57886905007326,6.67917732577703,6.31658009511703,6.594282135489,5.74833020474072,5.98173186500936,6.48966728297996,6.1626233574979,5.63846153250914,6.14183100884261,6.07360950988609,5.91787411798345,5.83675382442317,5.01225032105535,6.81209782422726,6.58551805990526,6.49847343718922,6.71900040051039,6.90944658133611,6.66136900101153,6.10461376146087,6.10232351652842,5.95647614816506,6.4939569029495,6.23421921208549,5.81625870398507,6.38283532948505,6.70654211747167,5.8178762089424,6.42626438180345,6.39452510147428,6.0020688839988,6.19724724091983,7.10770538005556,6.3575304276422,4.16398183918619,6.1220184790797,6.46976619929824,5.97235794891301,6.29082512313525,6.56262397670498,6.86347449333011,6.55131700602624,6.73530400407222,6.53993767161012,6.16607261637709,5.94250725462247,6.00479882616695,6.10796969016542,5.62092992690131,5.32583006818325,5.83199798333106,5.96457782792764,5.58561956314279,6.12675398658286,6.1323378560825,5.62199026434469,6.43078250061525,6.4398464756265,5.5291214418759,6.31859249555422,6.26210898129044,4.05852071540724,6.26509702229706,6.65844748594056,4.38876388826882,4.71044499257593,5.56500928678632,6.75424206914337,6.52137227107444,6.28325852564768
"ENSG00000089195",6.51352239377109,6.81668478467331,6.59748979675624,6.85027883367485,6.62714091819676,6.91198181407737,6.6431900290773,7.15520513419694,6.91201656323165,7.06211804687707,6.83398699943929,6.49592312974258,6.91861653894838,6.58451988603557,6.80942593162108,6.53010019810054,6.87243452606945,6.7867361685766,6.44735195444207,6.89796145485025,6.83342639742099,6.60996039858238,6.99770179892194,6.41465869473099,6.43111864722817,6.86724970632251,6.7514705391679,6.88981133893673,6.89433241776309,7.21649972472253,6.62193649732033,6.82224054688946,6.91749267372238,6.69563763290531,6.68406723010946,6.98917551676991,6.26373005985262,6.67397891668128,6.54018486829354,6.7031160962256,6.74528443572672,6.58235193750567,6.64827538052678,5.98558374263162,6.43472318712622,6.46932287369449,6.40896817247497,6.48706486655323,6.70829138381823,6.52879763016381,6.97871967396948,6.51999893776302,6.9138969806847,6.81957297932133,6.40598229610208,6.14781888387953,6.65896979485808,6.73347942915139,6.5480734807312,6.87382786585133,6.48735203151858,6.53054455572704,6.63731942115015,6.41674918046159,5.79443221069436,6.6809846368575,6.96181718598083,6.45401549015015,6.34713584915398,6.39200987248933,6.50111011664125,6.52083095943938,6.37457371515851,6.33312939000056,6.92859536080051,6.42268160566785,6.30912219825407,6.89915920906308,6.60129691946685,6.92171649137438,6.6997857128855,6.79064340405827
"ENSG00000089220",8.36982849007061,7.9546590957944,8.20252594624848,8.55435662951739,9.06566686070617,8.67943554018558,8.05985920832769,8.54126258728332,9.31511672586344,8.67311821229339,8.28952180313698,8.64862550248856,8.9114200389699,8.77818224622684,8.96930387029591,8.03028212015419,8.6986539552613,8.15519930099133,8.83100798843845,8.705082269004,8.8960141918173,8.89492866486873,8.65591375830907,8.54942258369593,9.4258409766272,8.25010193680929,8.76630653406663,8.81247213468706,9.21292971174464,9.10415105468748,8.71690653848883,8.97425669523385,8.65324868967581,8.10126369607243,8.66488403039878,9.00702560222867,8.23730181599825,8.59693025760108,8.93600372176162,8.30967220208268,8.12193325716364,8.65775117384546,8.31737819938065,7.97584729241313,8.51005360515959,9.10732001491938,8.45054661795862,7.29914225157758,8.64104584866939,8.53840838147021,8.6751638871609,7.87186288669446,9.18420076898754,8.42077298448143,8.17014687083871,9.0666790298368,8.78322963477783,8.86884505075494,9.01399555771265,8.85743038992476,8.35107761718609,8.47804510595554,8.87265802098314,8.57465917701849,8.75458757293437,8.48864469701761,8.77189720276475,8.43029769449093,9.20779477069125,8.80298074216735,8.97758113535997,9.00622469675195,8.82402239533397,8.64168242218697,8.46660818719447,8.39498586857212,8.30526443279875,8.68584983772478,8.5425188795884,8.99090169346083,8.77393450881866,8.6272081190998
"ENSG00000089234",7.92342758703404,8.10804700036728,8.35733649896268,8.34192256153937,7.8553476880142,8.26219357050059,8.06575495077343,7.83287821131499,7.72393526222153,7.60486108117256,7.96609881275386,8.19083097178344,8.13021166629178,8.01483253173209,7.88783623574041,8.06070222656084,7.54483283472587,8.48122346551179,8.25220714414687,8.24214230285809,7.61927106731508,8.21768483604749,7.82121082464896,8.21570230199661,7.52450209253468,8.26551616178158,8.13163644256764,8.11566332479429,8.10846438335821,7.9664148622096,8.08507030203862,7.92948913119933,8.19662298592749,8.25095331078715,7.83577310499657,7.97422647484245,8.27438060837411,8.1927572209362,8.11709717341192,8.17368589031017,8.27967896706973,7.98247928403004,8.25980378938203,8.27641425196957,7.98293340381808,7.99666982239912,7.93748674828914,8.03264415182872,8.05173480677979,8.26683557352594,7.99703150980711,8.3419147971984,8.32120501148215,8.27923858538225,8.33473523329592,7.27733020532987,8.058260019072,8.00479011226816,7.98288420239299,8.02621473420067,8.30256990531837,8.09918184324606,7.9764228757464,8.1610579438761,8.41865761804918,8.22825007786238,7.49871971965072,8.01399246896625,7.86794370476387,8.21150458344596,8.26334765621706,7.67572253813882,8.11982968930703,8.0624437142684,7.61311603841678,8.31349041909561,7.85859846554238,8.25948514307512,8.05058729041602,8.08423328557835,8.24101232006164,8.13599271097578
"ENSG00000089248",9.82569114064666,9.52511217331841,9.84400990323966,9.92385625943821,10.4937994776997,9.6007213716061,9.69187394551115,9.56011719291969,9.92750511130039,9.48448302065077,10.3538748042251,9.71671648244939,9.73804561917474,9.6329475963203,9.7161518232462,9.76465364358647,9.61258394091762,9.87783296707213,9.55470318229736,9.46652329576039,9.48920972549506,9.73470492169582,9.85259501493179,9.35809436923268,11.4454552252425,9.86431559935382,9.64747882643058,9.54981941136335,9.76511443184362,9.993147236259,9.41947841700665,9.67058385560875,9.42449280041735,9.81871112212814,9.51291591855771,9.55128036792744,9.6191471659886,10.0430409112377,9.50077589966328,9.82301700620953,9.2731443220971,9.70652920895821,9.94822960900447,9.02919482665401,9.61134574699533,9.90525097905976,10.232924785869,9.56648906383843,9.38903160028512,10.2281974197259,9.56300830120388,10.8757088225269,9.97206375793881,9.73052619527811,9.8175165922819,10.7453150838019,9.88768302928781,9.85840081981023,9.9917830735425,9.67361618121999,10.0894551797766,9.9276658281065,10.381795373621,9.64287779462697,9.9373797725078,10.3331163561572,9.84600443210686,9.83689517257972,9.954558720583,9.79562676563993,10.7491786156342,10.4794391291169,10.3065455757227,9.74212281564252,9.48344786612395,10.9162737395197,11.4267475697326,10.8749278176152,10.0139372582745,9.58384805310332,9.59642735968826,9.95386727698033
"ENSG00000089280",10.4775287856178,10.9042525242451,10.9503974978855,11.212019777878,11.3591392737123,11.1864192497001,10.891188535197,10.9867944706422,10.7284666057083,11.0401650935136,10.7398278837517,11.1372912068947,11.2391590992475,11.3420362000476,11.046538819666,10.8597234070045,11.0822521809803,10.804212248756,11.0248678700292,11.0392092855749,10.8097201852619,11.4206151711944,11.0741321707802,10.9752421354821,11.7243545242565,10.9843186694258,11.3151980506248,10.9071597830274,11.2228072032007,11.4820571641971,11.3727107586921,10.9787596139955,11.1392876611216,11.3801719110733,10.6641144462365,11.098625015371,11.0620127233087,10.9759892869104,11.4150043108153,10.9606480222567,10.8549009252185,11.0806884273467,11.1331374272457,11.093143411236,11.0252913412687,11.2925185516525,10.8166695318253,10.457707288751,11.2390360208419,11.2242204615673,11.1788673714487,11.0447416190943,11.2805275956603,11.0789937572963,11.0546393837661,11.0776006187049,11.0631386985349,11.4249823555098,11.0886843208044,11.120599237073,11.2931656640377,11.1071313136801,11.5763341540104,10.988047254662,11.2785984111421,11.3153547115556,11.0262960461084,11.2750290389603,11.274874640445,10.8088777466959,11.0846636025357,11.0647725073968,11.2272767306211,10.9934674651206,10.7491598777355,11.1666124957655,11.4803413148892,11.1456125299796,10.7782872153894,11.0897054402426,11.0211056061374,11.2191159990365
