"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"ENSG00000117632.22|STMN1",1007.91615414612,0.771620254126262,0.176905108353874,6.32443730962626e-07,0.000236615561022727,FALSE
"ENSG00000183134.4|PTGDR2",295.362900038079,1.96462021101848,0.461979660432321,7.21632359694753e-07,0.000261546628366867,TRUE
"ENSG00000164111.14|ANXA5",3327.70671770071,0.415480969231708,0.0905087122327387,7.93077828769339e-07,0.000278730807820206,FALSE
"ENSG00000134057.14|CCNB1",152.59470012118,1.63428994394331,0.386479688044835,8.61674019709349e-07,0.000293932214134971,TRUE
"ENSG00000111640.14|GAPDH",18563.524085963,0.424512824051618,0.0930987938776585,1.29334131999341e-06,0.000428576360836673,FALSE
"ENSG00000107281.9|NPDC1",345.314251275379,0.918040330575298,0.221116261356703,1.4087524913566e-06,0.000453853094298719,FALSE
"ENSG00000197880.8|MDS2",230.916982517011,-1.23133740419761,0.296691626529878,1.50366457432179e-06,0.000471337884675247,TRUE
"ENSG00000092853.13|CLSPN",41.4149542414375,2.00882695131709,0.494456489694826,1.55900644466281e-06,0.000475825177505245,TRUE
"ENSG00000197061.4|HIST1H4C",6712.31088938299,0.940352697562301,0.22788645758343,1.67036389595332e-06,0.000496740524750427,FALSE
"ENSG00000204264.8|PSMB8",5798.65132277967,0.393657275178196,0.0935967510466682,1.83786022557434e-06,0.000532887572405279,FALSE
"ENSG00000089022.13|MAPKAPK5",683.386881467976,-0.448851474506057,0.10950597266556,2.81485258422542e-06,0.000777301435043962,FALSE
"ENSG00000114850.6|SSR3",2159.54006259989,0.368426746697173,0.0889845990293231,2.79372644348504e-06,0.000777301435043962,FALSE
"ENSG00000062716.12|VMP1",1699.67271668133,0.42122783632722,0.103784473389563,3.38128633395171e-06,0.00080502643334325,FALSE
"ENSG00000081985.10|IL12RB2",215.485987809394,1.2632042599503,0.321653182657867,3.26531797358716e-06,0.00080502643334325,TRUE
"ENSG00000123131.12|PRDX4",675.79036282305,0.48109288269325,0.119528905720929,3.59474239976413e-06,0.00080502643334325,FALSE
"ENSG00000132718.8|SYT11",556.526377384699,0.676646599204985,0.170058831207286,3.50266597875348e-06,0.00080502643334325,FALSE
"ENSG00000156587.15|UBE2L6",4126.14413227102,0.516535095525606,0.127691380891008,3.12315913949299e-06,0.00080502643334325,FALSE
"ENSG00000172965.14|MIR4435-2HG",555.413175213119,0.802100980800387,0.202650723794223,3.24413093283016e-06,0.00080502643334325,FALSE
"ENSG00000188486.3|H2AFX",139.913226435044,0.993597135286836,0.253413315428422,3.52884870363718e-06,0.00080502643334325,FALSE
"ENSG00000213719.8|CLIC1",7803.68110652677,0.364110259992079,0.0894223644150693,3.60936148765727e-06,0.00080502643334325,FALSE
"ENSG00000235532.1|LINC00402",550.990449548889,-0.80360151911055,0.200255069012799,2.9960192898544e-06,0.00080502643334325,FALSE
"ENSG00000273344.1|PAXIP1-AS1",320.66632220475,-0.708114210212026,0.178185166556546,3.33844692603382e-06,0.00080502643334325,FALSE
"ENSG00000167460.14|TPM4",2186.96852506683,0.430621302331737,0.108440889261249,4.81077111112804e-06,0.00105274194994081,FALSE
"ENSG00000167797.7|CDK2AP2",1419.41300597284,0.624485258701361,0.158222203809002,5.00796681445526e-06,0.00107559998359356,FALSE
"ENSG00000132109.9|TRIM21",1588.30993941205,0.66600183025966,0.171681334807951,5.24861453142478e-06,0.00110678966064481,FALSE
"ENSG00000137078.8|SIT1",3092.33682661565,0.615498515204452,0.159088353153217,5.38455185143889e-06,0.00111517914951765,FALSE
"ENSG00000164611.12|PTTG1",386.571280003355,0.67074032196204,0.174855103193314,6.00155293955288e-06,0.00122115808759534,FALSE
"ENSG00000100650.15|SRSF5",8234.31493083995,-0.41616356685257,0.106908325777188,7.15306874157436e-06,0.00143036709077206,FALSE
"ENSG00000011523.13|CEP68",486.424743582746,-0.60459607513755,0.159200145434904,7.67634917019168e-06,0.00149484817584747,FALSE
"ENSG00000137804.12|NUSAP1",272.009166164198,0.853690718048509,0.227611185413005,7.73330665208208e-06,0.00149484817584747,FALSE
"ENSG00000115415.18|STAT1",8107.77843522018,0.66260430993614,0.176485464277887,8.07993124940738e-06,0.00153624660050208,FALSE
"ENSG00000100804.18|PSMB5",749.23614115128,0.55516975784917,0.146827414760931,9.20077868344855e-06,0.00169381954239105,FALSE
"ENSG00000232442.1|MHENCR",439.045713868452,-0.686487356033173,0.184291847754825,9.08014614842898e-06,0.00169381954239105,FALSE
"ENSG00000089127.12|OAS1",788.733298425992,0.951911148582199,0.258918672448695,9.75117778956333e-06,0.00173991015389778,FALSE
"ENSG00000165949.12|IFI27",106.23916830772,1.88196780756698,0.522773591207611,9.70189051334883e-06,0.00173991015389778,TRUE
"ENSG00000172081.13|MOB3A",1730.30553535057,0.613491967128184,0.165232392060977,1.04987298802488e-05,0.00184491316895645,FALSE
"ENSG00000057608.16|GDI2",4276.73584809608,0.290596347144223,0.0748568909009825,1.15838111765458e-05,0.00200520958247132,FALSE
"ENSG00000100162.14|CENPM",235.03041876403,0.797644092587063,0.221043796676017,1.27575624697713e-05,0.00217591484594717,FALSE
"ENSG00000103064.13|SLC7A6",311.917504412348,-0.554294394109915,0.151535372194508,1.38294346626021e-05,0.00232454758285304,FALSE
"ENSG00000279602.1|AC109326.1",424.844508034674,1.40562964580942,0.398790793426168,1.42062648481657e-05,0.00235377513870037,TRUE
"ENSG00000135114.12|OASL",617.82830908078,1.06875727451811,0.301680288106614,1.54210060926223e-05,0.00250088437498974,TRUE
"ENSG00000156127.6|BATF",564.51308753532,0.531921740616829,0.146751574220932,1.55254073977635e-05,0.00250088437498974,FALSE
"ENSG00000111276.10|CDKN1B",1061.26685846722,-0.61287057066373,0.171233195868634,1.97894876608171e-05,0.00306024637186876,FALSE
"ENSG00000111716.12|LDHB",19651.9651186591,-0.263475877555313,0.0719401085788791,1.9761424712963e-05,0.00306024637186876,FALSE
"ENSG00000185880.12|TRIM69",1255.28275511566,0.561543555267414,0.157075116918089,1.93231784328885e-05,0.00306024637186876,FALSE
"ENSG00000223865.10|HLA-DPB1",2102.17825460831,0.609972921762342,0.169061019690701,2.00870996253805e-05,0.00306539712441004,FALSE
"ENSG00000136156.12|ITM2B",12979.8026223637,-0.324380124337551,0.0881737737767954,2.2256236608591e-05,0.00335230950891478,FALSE
"ENSG00000134333.13|LDHA",8737.89632120965,0.305647181734903,0.080686262431686,2.29153352057626e-05,0.00340733407328762,FALSE
"ENSG00000167553.15|TUBA1C",293.225606642335,0.546642220712144,0.156649055415672,2.40059994043489e-05,0.00352432381128656,FALSE
"ENSG00000134460.15|IL2RA",626.81326174605,0.672842647807569,0.194784069178894,2.51433703692324e-05,0.00364516011927947,FALSE
"ENSG00000086061.15|DNAJA1",2449.12382626135,0.373359193929844,0.104182493466673,2.59089130146196e-05,0.0037050541585736,FALSE
"ENSG00000146859.6|TMEM140",318.90893004071,0.823434797437082,0.242003391521082,2.6207955951547e-05,0.0037050541585736,FALSE
"ENSG00000163754.17|GYG1",1099.08111198855,0.516960591888191,0.147760314237725,2.65148728368347e-05,0.0037050541585736,FALSE
"ENSG00000108669.16|CYTH1",4482.75439900056,-0.329820919868697,0.0912220496198775,2.76670802774204e-05,0.00374225854353743,FALSE
"ENSG00000144867.11|SRPRB",947.508524329635,0.477572756801793,0.135189060742585,2.71791513649659e-05,0.00374225854353743,FALSE
"ENSG00000196735.11|HLA-DQA1",135.91994016449,1.37360059747623,0.411653278742522,2.77491149115553e-05,0.00374225854353743,TRUE
"ENSG00000179833.4|SERTAD2",189.066030040298,-0.725708524063352,0.212397426773315,2.94901905989289e-05,0.00393134747777446,FALSE
"ENSG00000100100.12|PIK3IP1",7523.97882993742,-0.424684305314491,0.120870249187971,2.99344027149472e-05,0.00394521821236316,FALSE
"ENSG00000114861.18|FOXP1",3693.3420555908,-0.30039868631878,0.0862225574192505,3.0805495432952e-05,0.00396980151145974,FALSE
"ENSG00000196230.12|TUBB",2483.63103109317,0.501504893019116,0.14463156352033,3.06137214328157e-05,0.00396980151145974,FALSE
"ENSG00000244734.3|HBB",927.550056359046,4.34973464324479,1.40443799543889,3.16232123142197e-05,0.00403039578483868,TRUE
"ENSG00000008517.16|IL32",11028.3421701076,0.490957021646623,0.140080475699391,3.44886274813933e-05,0.00433687939646386,FALSE
"ENSG00000163513.17|TGFBR2",1927.05148204729,-0.406828570169442,0.116436409479263,3.47895236425719e-05,0.00433687939646386,FALSE
"ENSG00000167208.14|SNX20",1842.60666884578,0.488152713826679,0.142905222522253,3.51497381675809e-05,0.00433687939646386,FALSE
"ENSG00000174574.15|AKIRIN1",1633.16018717313,-0.318692608602057,0.0892522518639382,3.69755201258031e-05,0.00451412718335858,FALSE
"ENSG00000182481.8|KPNA2",695.793470728024,0.611857388888423,0.182075925514241,3.75196580612194e-05,0.00453284368952107,FALSE
"ENSG00000233913.7|RPL10P9",1661.96308311012,1.83333780807766,0.571648122384485,3.88992068493409e-05,0.0046510618663779,TRUE
"ENSG00000122140.10|MRPS2",359.731700749431,0.445079313606156,0.13110130045224,4.21839484612861e-05,0.00499234116585711,FALSE
"ENSG00000138107.12|ACTR1A",1048.94955653877,0.464512542848677,0.13992563777425,5.14136411731732e-05,0.00602318596289357,FALSE
"ENSG00000184384.13|MAML2",429.534782579746,-0.515938193422024,0.156348158012425,5.33579891701284e-05,0.0061884595839515,FALSE
"ENSG00000245164.6|LINC00861",3884.97195838298,-0.397965643036121,0.118512400998797,5.43545807885436e-05,0.00624162799985672,FALSE
"ENSG00000230076.1|RPL10P6",190.764419150054,1.23603539542966,0.394524403378624,5.52857474631881e-05,0.00628631469684368,TRUE
"ENSG00000184451.5|CCR10",54.1895285310502,1.03688573985825,0.328842421564607,5.68177317763498e-05,0.00639778692370976,TRUE
"ENSG00000164687.10|FABP5",69.8915239811855,0.802751163418462,0.253767122329064,5.90082288384467e-05,0.00658055228911832,FALSE
"ENSG00000096996.15|IL12RB1",898.837303356262,0.431386272937067,0.131406351593568,6.35825014879203e-05,0.00702314145006571,FALSE
"ENSG00000072110.13|ACTN1",623.213721228387,-0.666902946101387,0.211438225875501,6.69367330368691e-05,0.00721039144833627,FALSE
"ENSG00000188536.12|HBA2",63.3231296927579,3.39436082287136,1.16727971994895,6.71428070719363e-05,0.00721039144833627,TRUE
"ENSG00000204389.9|HSPA1A",249.361622531756,0.690601494805155,0.219106823660329,6.62246184415162e-05,0.00721039144833627,FALSE
"ENSG00000007968.6|E2F2",138.939911156156,1.20312408951539,0.391709176702049,6.9576044942867e-05,0.00740314650685662,TRUE
"ENSG00000104870.12|FCGRT",557.785170326452,-0.551519854221124,0.174420087517121,7.13211524684046e-05,0.00751984296662324,FALSE
"ENSG00000167642.12|SPINT2",529.550024036662,-0.488696211988408,0.15180862293199,7.31555696471018e-05,0.00764376843934312,FALSE
"ENSG00000196154.11|S100A4",33777.5482333666,0.328001457304858,0.0983733208082583,7.411674098473e-05,0.00767505323161517,FALSE
"ENSG00000025708.13|TYMP",551.38250643802,0.723133888930348,0.231469727657466,7.54485046411531e-05,0.00767589260375521,FALSE
"ENSG00000057657.15|PRDM1",1485.39471003011,0.518025342701588,0.159936946177542,7.49648254693095e-05,0.00767589260375521,FALSE
"ENSG00000068079.7|IFI35",846.324771155868,0.561990779760138,0.177705345415466,8.02791522365402e-05,0.00809632702295125,FALSE
"ENSG00000163840.9|DTX3L",1200.74738013711,0.560768131820574,0.178597027257633,8.22184066276294e-05,0.00822042310402798,FALSE
"ENSG00000154814.13|OXNAD1",1789.20327393107,-0.395449395192255,0.120393402050778,8.39227881330215e-05,0.00824861437937952,FALSE
"ENSG00000179454.13|KLHL28",1206.22008600461,-0.373833529406145,0.114739852747395,8.36196954141446e-05,0.00824861437937952,FALSE
"ENSG00000122122.9|SASH3",3859.01438390372,0.401337057530899,0.12494127725254,8.95380831072785e-05,0.00859462853065498,FALSE
"ENSG00000173786.16|CNP",839.230802457205,0.466380355816789,0.146692757655076,9.04073703000438e-05,0.00859462853065498,FALSE
"ENSG00000186827.10|TNFRSF4",828.220198352575,0.585864562784218,0.18829978315363,8.93659952468641e-05,0.00859462853065498,FALSE
"ENSG00000277147.4|LINC00869",305.615618807758,-0.49030195669176,0.155415060442311,9.01987791281115e-05,0.00859462853065498,FALSE
"ENSG00000088325.15|TPX2",108.257197464211,1.4657349240611,0.49692051012118,9.34089663204729e-05,0.00880778204377923,TRUE
"ENSG00000127824.13|TUBA4A",3501.89701983013,0.398347901294922,0.121780046736926,9.45206069586115e-05,0.00884072580246755,FALSE
"ENSG00000159131.16|GART",884.391549343783,0.498721263715524,0.160405197583923,9.82569364927603e-05,0.0090443170590717,FALSE
"ENSG00000197956.9|S100A6",9888.15272599583,0.305861112074013,0.0931216166075076,9.74876865242005e-05,0.0090443170590717,FALSE
"ENSG00000167261.13|DPEP2",538.657268393212,-0.499976879680841,0.1594477573981,0.000100763791986701,0.00920203511387212,FALSE
"ENSG00000109079.9|TNFAIP1",232.816010731724,0.677274171477208,0.225148304082475,0.000104001377509137,0.00942349981524197,FALSE
"ENSG00000092010.14|PSME1",11790.0960967411,0.24684360589658,0.0765503908058466,0.000108046110686237,0.0095556680422016,FALSE
"ENSG00000109971.13|HSPA8",30495.6744626359,0.419286943707005,0.133868520843158,0.000106776530253633,0.0095556680422016,FALSE
"ENSG00000132603.13|NIP7",345.437337603559,0.527462124549795,0.171850077904151,0.000107613245465686,0.0095556680422016,FALSE
"ENSG00000175779.1|C15orf53",72.494127727265,1.22970507439815,0.421410611264195,0.000108755663180774,0.0095556680422016,TRUE
"ENSG00000114812.12|VIPR1",487.523562185636,-0.561300023576586,0.184011131209105,0.000111458168254735,0.00966725550996957,FALSE
"ENSG00000136463.7|TACO1",401.468302722019,0.51171413818532,0.16596421163206,0.000111692726188647,0.00966725550996957,FALSE
"ENSG00000176890.15|TYMS",63.5533845332301,1.31267478170617,0.453253197434773,0.000112761831537439,0.0096874942383053,TRUE
"ENSG00000147119.3|CHST7",310.310060360384,0.513657326743658,0.167559514660472,0.000115176519678149,0.0098221858472586,FALSE
"ENSG00000180822.11|PSMG4",413.37309665215,-0.435490104734088,0.139998551419177,0.000118474443296097,0.010029683163125,FALSE
"ENSG00000123395.14|ATG101",183.31084620788,0.607139246722053,0.204506245346112,0.00012806637129832,0.0107064384185028,FALSE
"ENSG00000142669.14|SH3BGRL3",16064.3220623986,0.3800585464042,0.117655601075289,0.000128314790495938,0.0107064384185028,FALSE
"ENSG00000126067.11|PSMB2",1654.74119731454,0.299926623712946,0.0936448949849684,0.000129967443627137,0.0107668743656253,FALSE
"ENSG00000115232.13|ITGA4",4497.64879077405,-0.435382260168629,0.141766601899002,0.000133364964906639,0.0109699777516822,FALSE
"ENSG00000165672.6|PRDX3",2229.97534305731,0.398501089292531,0.126651066199619,0.000139885873707512,0.0113454291137044,FALSE
"ENSG00000166289.5|PLEKHF1",729.344442805767,0.573647848663176,0.193666486885343,0.000139454669098475,0.0113454291137044,FALSE
"ENSG00000147443.12|DOK2",3083.73067612952,0.328182106253692,0.104642831760128,0.000144029194968697,0.0116003514114372,FALSE
"ENSG00000103150.5|MLYCD",163.687684771437,0.746432720914163,0.258779057520715,0.000146870398193507,0.0116271353670077,FALSE
"ENSG00000143106.12|PSMA5",2424.08403652179,0.31263015514944,0.0969730814431656,0.000149374303300926,0.0116271353670077,FALSE
"ENSG00000161010.14|MRNIP",190.887812255334,-0.555523983517372,0.187142235857853,0.000149319364825197,0.0116271353670077,FALSE
"ENSG00000163191.5|S100A11",4560.22132726026,0.425857905110087,0.140413846358489,0.000148623172816467,0.0116271353670077,FALSE
"ENSG00000183691.4|NOG",46.7062206088193,-1.54155342993575,0.537397173213118,0.000148710275319037,0.0116271353670077,TRUE
"ENSG00000030110.12|BAK1",654.192171628066,0.501404526542204,0.168963264692571,0.000154862991435797,0.0119740064978158,FALSE
"ENSG00000108479.11|GALK1",365.100551866786,0.622384450186719,0.213724989906084,0.000156997381516662,0.0120586465617897,FALSE
"ENSG00000100453.12|GZMB",1880.61387250272,1.53623210087126,0.554769236573733,0.000166860984693871,0.0125540742488223,TRUE
"ENSG00000101986.11|ABCD1",218.686173022406,0.990226450981597,0.353458100819865,0.000167777333037373,0.0125540742488223,FALSE
"ENSG00000143851.15|PTPN7",1894.43656462354,0.452900882970468,0.151012332724603,0.00016492134933764,0.0125540742488223,FALSE
"ENSG00000160446.18|ZDHHC12",815.726808753654,0.379090289559224,0.124995294099487,0.000166029122950281,0.0125540742488223,FALSE
"ENSG00000139626.15|ITGB7",2165.22918239773,0.416869909540705,0.138861593820687,0.000169601050435564,0.0126070304666393,FALSE
"ENSG00000175063.16|UBE2C",76.4896001609647,1.45355237168016,0.530917468967295,0.000170659060464078,0.0126070304666393,TRUE
"ENSG00000129595.12|EPB41L4A",36.9885720541443,1.56796912556831,0.578780033782142,0.00017778194731313,0.0130319858290047,TRUE
"ENSG00000198520.10|C1orf228",658.384062408164,-0.533900776654222,0.181762609749197,0.000178658884877716,0.0130319858290047,FALSE
"ENSG00000150593.17|PDCD4",3667.72614911619,-0.28630137675013,0.0887881065599581,0.000183022165584476,0.0132668192278047,FALSE
"ENSG00000164828.17|SUN1",724.965545970397,-0.407872693518985,0.136095217161911,0.000185407518357017,0.0133562509186626,FALSE
"ENSG00000233355.6|CHRM3-AS2",960.633875732895,-0.693570473518882,0.244100171238598,0.000188894463987757,0.0135234444032717,FALSE
"ENSG00000162645.12|GBP2",2799.47213770022,0.380301219491427,0.127919993259094,0.000193835688279966,0.0136248867434609,FALSE
"ENSG00000166803.11|PCLAF",50.0794129294309,1.13918734941316,0.417689371747065,0.000193232338246951,0.0136248867434609,TRUE
"ENSG00000179958.8|DCTPP1",564.720510456909,0.443830488330829,0.15182091740829,0.000193161813707745,0.0136248867434609,FALSE
"ENSG00000164032.11|H2AFZ",2932.38709340355,0.286662973661376,0.0903888184018983,0.000200506638616229,0.0140088915341628,FALSE
"ENSG00000072135.12|PTPN18",1619.82342093922,0.432202281208608,0.147264824632528,0.000204613331484467,0.0141067122418808,FALSE
"ENSG00000162222.13|TTC9C",223.319892930971,0.778429269600688,0.281922829261442,0.000205555644842029,0.0141067122418808,FALSE
"ENSG00000185670.7|ZBTB3",85.9185018559925,0.978187937287416,0.35892039298668,0.000204125902314771,0.0141067122418808,FALSE
"ENSG00000241839.9|PLEKHO2",432.94231801285,0.756288667195228,0.273033689317564,0.000206777624998729,0.0141070993807956,FALSE
"ENSG00000113319.12|RASGRF2",267.749977982057,-0.578986877172764,0.203743256196847,0.000210977706442673,0.0141473363920949,FALSE
"ENSG00000117280.12|RAB29",1358.11917071563,0.337589699298422,0.111768439440759,0.000210254966852445,0.0141473363920949,FALSE
"ENSG00000168010.10|ATG16L2",561.310916557694,-0.44235589849376,0.151772615730238,0.000211026831853114,0.0141473363920949,FALSE
"ENSG00000173926.5|MARCH3",72.5485947307594,-1.10823363673112,0.401825429235847,0.000212609880709988,0.0141715482556002,TRUE
"ENSG00000136710.9|CCDC115",1497.07427512781,-0.249522611841567,0.0788459627689153,0.000214949297326126,0.0142456111450766,FALSE
"ENSG00000181284.2|TMEM102",231.726812672512,0.710476312410179,0.257451887811981,0.000217528816892451,0.0142536679001053,FALSE
"ENSG00000184357.4|HIST1H1B",89.9677921846243,1.16686506066974,0.436485594920785,0.00021655352277131,0.0142536679001053,TRUE
"ENSG00000068366.19|ACSL4",401.455484239471,0.644513240433713,0.233170494579399,0.000222394162591671,0.0144622899987139,FALSE
"ENSG00000157978.11|LDLRAP1",2775.45940816827,-0.38206777207925,0.1309810760305,0.000224453543694473,0.0144622899987139,FALSE
"ENSG00000163923.9|RPL39L",142.958575567004,0.628505644604345,0.226660023847488,0.000223916618771875,0.0144622899987139,FALSE
"ENSG00000078668.13|VDAC3",2953.37254782466,0.245400076619844,0.0781354715176066,0.000230418220947214,0.0147645885444519,FALSE
"ENSG00000197912.14|SPG7",795.771886801909,-0.384412238007669,0.131576045454351,0.000233392707294266,0.0148730143912027,FALSE
"ENSG00000110944.8|IL23A",279.878402684071,-0.567007059287923,0.202315868185104,0.000240318061381727,0.0151495495445314,FALSE
"ENSG00000135686.12|KLHL36",976.827183152846,-0.41414965251348,0.138904162384308,0.000240368609741977,0.0151495495445314,FALSE
"ENSG00000260719.1|AC009133.3",152.69736634333,-0.480383315941575,0.168886875719402,0.00024165085926352,0.0151495495445314,FALSE
"ENSG00000160785.13|SLC25A44",224.45936223367,0.78250615711567,0.291057018666249,0.000245061461592624,0.0152807679115659,FALSE
"ENSG00000137288.9|UQCC2",526.093625752309,0.414119721545527,0.144875967771382,0.000250881265832086,0.0155600049257782,FALSE
"ENSG00000115902.10|SLC1A4",170.367259718973,0.985557545712729,0.371959866045433,0.000254593926627819,0.0157062785161141,FALSE
"ENSG00000108798.8|ABI3",622.466743171573,0.73645133929735,0.275842053202671,0.000271153758240449,0.0166393718945647,FALSE
"ENSG00000104142.10|VPS18",344.424920103871,0.619416774637138,0.229266030118406,0.000281588813702938,0.0171887740069825,FALSE
"ENSG00000026025.15|VIM",3749.10107437002,0.243751927100585,0.079238300214943,0.000289451279418179,0.0175762091030997,FALSE
"ENSG00000005059.15|MCUB",4234.30149834947,-0.27490557734755,0.0888998857660816,0.000292722730854262,0.0176822824606652,FALSE
"ENSG00000022267.16|FHL1",666.131154417538,-0.512793341239417,0.186790255550269,0.000305958989678188,0.0178198551930533,FALSE
"ENSG00000064687.12|ABCA7",463.593234492214,-0.620710389930176,0.230955955651349,0.00030861812278107,0.0178198551930533,FALSE
"ENSG00000105447.12|GRWD1",757.063024759722,0.506139243193946,0.184596287603371,0.000308828323314684,0.0178198551930533,FALSE
"ENSG00000119917.13|IFIT3",276.224394987426,1.32814444105521,0.521990767507616,0.000302092854793487,0.0178198551930533,TRUE
"ENSG00000140105.17|WARS",1391.81738680238,0.427534191347111,0.153614118024737,0.000302181428768119,0.0178198551930533,FALSE
"ENSG00000140464.19|PML",700.506338514548,0.40387149165358,0.144077235492676,0.000307216639779665,0.0178198551930533,FALSE
"ENSG00000149428.18|HYOU1",717.602451247329,0.387902728995261,0.137725332619034,0.000308229586162007,0.0178198551930533,FALSE
"ENSG00000170312.15|CDK1",96.961406559402,1.39762084571929,0.554735185447292,0.000308270559477757,0.0178198551930533,TRUE
"ENSG00000196839.12|ADA",1239.41162300298,0.384580846806391,0.135785631514842,0.000297718044041875,0.0178198551930533,FALSE
"ENSG00000101138.11|CSTF1",777.716148480048,0.504624806833284,0.185127899606805,0.000314580137640137,0.0180618833482689,FALSE
"ENSG00000183597.15|TANGO2",234.549288233692,0.399894890216263,0.143167647799744,0.000316224501703899,0.018066856013605,FALSE
"ENSG00000135211.5|TMEM60",303.230508046423,0.668779167326684,0.254599969985081,0.00032412320030444,0.0183374676933215,FALSE
"ENSG00000167004.12|PDIA3",4732.3472381828,0.213285229617544,0.0662795310902595,0.000322912909066265,0.0183374676933215,FALSE
"ENSG00000101294.16|HM13",2255.2439302045,0.327906825512056,0.113211329533492,0.000326021678177001,0.0183553370072663,FALSE
"ENSG00000121210.15|TMEM131L",1277.39780741744,-0.318364740814013,0.109416497296858,0.000329923917063583,0.0183964307216511,FALSE
"ENSG00000172586.7|CHCHD1",389.357680698322,0.388839455553369,0.139231860184205,0.000329479719039911,0.0183964307216511,FALSE
"ENSG00000186187.11|ZNRF1",52.5097223785212,1.17887530518258,0.472482711111843,0.00034716567991007,0.0192652036152966,TRUE
"ENSG00000173575.20|CHD2",1256.61389939285,-0.329958904621332,0.117238537003852,0.000349603044991841,0.019308076741978,FALSE
